"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129"
"南港區 萬福里",2.91946694288232,12.9615434697963,7.60209758465284,3.84618453551723,3.98238885442914,7.89802293315433,3.15796413341252,3.67390664267539,9.30469323315201,10.1067692013617,4.14756107494527,2.73839569438974,8.68413654849406,5.84217801481127,5.47828520834885,6.84973829362941,7.60209758465284,8.4681753655019,0.182017099764283,6.6312662535183,3.46370078469825,3.75270675162815,14.6974636939128,9.06139201516397,5.05046862566975,9.3267628640209,7.43632559354013,5.74174529266359,2.25901766423059,7.3281223947147,6.4436179493761,2.89871412934646,2.60588796583797,7.0856690590558,2.42112239951572,6.65945352775708,10.7357570766433,4.51570562698845,0.595083152789585,7.98650198722084,8.10022444011777,3.75890904815504,2.54411956737189,3.68655010675279,7.41960784814647,4.98140476190497,6.0519934579008,3.65809510413601,2.19591251881428,8.2812902027881,9.07333368175687,6.77405975599813,7.25825388474048,7.25544706191319,6.37574125531534,6.3436871425681,4.7946906361383,7.93574523951204,7.68287105522332,6.89020793603171,6.97122865939495,6.28105138451016,6.71029428809926,6.16249637539897,4.67594889485496,5.38433665620998,5.30757076275018,4.08999149537885,3.6730403400634,2.53578204367262,2.55389101898936,2.88128083808802,2.63741730374348,1.83754411541152,1.90021474257073,2.90491457208059,2.65141489580919,1.05762235679839,0.142343886298162,0.143371982390794,2.76609301112657,3.3764668934167,4.37234302485413,4.26938503051829,3.31337721562552,4.81648647350687,3.92121192083663,3.92582277586295,9.81135057303067,8.15307044176938,11.8208584852497,8.15102877574195,7.12925004315199,14.7755487920675,13.1042205491694,13.0492875476426,13.1385942318463,13.2372746853859,7.71739211842169,4.8105039758666,4.50832398347792,7.76243921532173,3.11113166675331,8.25525653124945,7.0896704027354,5.09723734296798,1.56441622079285,0.812465371173233,6.94925282624865,2.41417054243953,7.19228349380339,6.83038048066703,12.9365485735105,2.30655042062174,7.83106683492142,1.76856099691986,7.34639346565486,2.36108553704151,7.69720597855426,6.62590347982462,9.76365407500103,7.67862947935564,3.87189988833788,7.12030225034382,6.87337447442874,8.87271620953195,6.84475624389259,2.75323200560004,0.132606674737662
"南港區 鴻福里",3.17407371457478,13.2336192094338,7.71374880784778,3.86711310134882,4.04854572377676,7.9496462577053,3.04967768537296,3.8448789292263,9.33471543056512,10.3741887742007,4.32260352114529,2.88063231291877,8.92884844098739,5.64990121909707,5.37994491191926,6.91926404749816,7.71374880784778,8.73650891794249,0.361428451251813,6.77891409773752,3.48022365452196,3.86654900193455,14.9246068299506,9.29137728096515,4.986013630958,9.33836808549456,7.60435649187267,5.92520349394997,2.31602179051663,7.35418928740343,6.20299560865699,3.18324441107418,2.8728772135554,7.27014941421167,2.35303285820818,6.79143335797048,10.9885558643265,4.52547244867889,0.843238050129123,8.08382787520026,8.33549809484546,4.04666115498703,2.46031809298854,3.80521233734644,7.5845142370974,4.9083720577357,5.84930815276999,3.78159638557752,2.21591481527568,8.33427139730026,9.11274177153413,6.73921920970259,7.31481895450357,7.30625552853587,6.54703100287222,6.50888230351537,4.99038702134524,8.04739781094352,7.88281060647389,7.00715019811611,6.8142764211288,6.02624103271372,6.53934589403691,6.06552330608419,4.58418071117918,5.3492578077862,5.34922179839505,4.22128938170094,3.85052620777715,2.77663268969089,2.69731899107731,2.81267745256402,2.52749354275789,1.75840245865558,1.84129234720237,2.75896413132297,2.73142643567035,1.20626921851187,0.419500296496249,0.177730686478721,2.83411884477366,3.24648881979744,4.65997093546844,4.53380824014688,3.52653361189249,5.05709404673374,4.17518712699573,4.04828860540871,10.0267476463773,8.41023984150712,12.0430355930368,8.39574650629471,7.413938777308,15.023305579346,13.3672730095059,13.3186860516428,13.4073134855617,13.5068362682753,7.97331624439571,5.00153096669066,4.7273236279587,7.86966083489651,3.34392285556997,8.26728807617991,7.16648678115062,5.11405762193845,1.45924875026455,0.667144509575869,6.78293303469022,2.39419618510395,7.2923378002691,6.92534442669976,13.1980257167453,2.23035833788793,7.90103815674883,1.78288292346428,7.44699948746281,2.30924138987525,7.89293361033791,6.72520607811666,10.0396933425166,7.93818135919558,4.15703404220597,7.24088992694963,6.98483589499824,9.13361870112658,6.94409472148295,2.69396051824086,0.406855745609585
"南港區 百福里",3.95397060520547,14.2144853090972,8.37632005876299,4.33566456524262,4.63474975578105,8.44571651587774,3.14389269858985,4.67651973431334,9.75800972693362,11.3521844454228,4.79257743425365,3.67076956561136,9.87951097140651,5.31209992368587,5.42529874933899,7.47418165686834,8.37632005876299,9.71532012741244,1.26055641147836,7.53629832069604,3.94923968234973,4.57404134345542,15.842004847373,10.2173409879559,5.15914504790999,9.70526051410371,8.40554346949707,6.76717916789378,2.49915377570092,7.77991684099387,5.62174094538346,4.1582966390509,3.70629573252988,8.10905949786002,2.63775381419505,7.51089459975521,11.9501598163317,4.94435726181518,1.81955637912875,8.70646185412045,9.27146080602374,4.99924762520847,2.68424008276082,4.52498638688879,8.37860539339011,5.05401004062,5.4607136227126,4.51283317205579,2.29099029477337,8.83163098749272,9.56545227884057,6.98092452107416,7.82996114247899,7.8049923220432,7.35985684324177,7.30826688658835,5.86176718423534,8.70816752076583,8.75271933317874,7.68760636529541,6.61017369725295,5.36734644492896,6.28079420096323,6.10305516609562,4.67267532217834,5.61193408580062,5.84426195144504,4.96317366705212,4.694974816298,3.73200394755594,3.49442740566309,3.05913831099861,2.65513208140877,2.07984297219878,2.21133026573856,2.73011574442343,2.95194699409322,1.80978674286083,1.37393430219638,1.12493212198879,3.00817235669694,2.71216779449651,5.61670874743169,5.33759428849049,4.14905150603997,5.75679626192971,4.93821551595052,4.34501851523646,10.9245329258141,9.37820542987662,12.9523647499357,9.34673792840361,8.38795550177924,15.9766386558999,14.34102534886,14.2979877670379,14.3861315665825,14.4862424854347,8.93993004064603,5.86370549705148,5.34794218015574,8.5197765914748,4.28627790503611,8.64277383594406,7.73950537041952,5.54141194481312,1.75482103037772,0.798127153661984,6.54060597082953,2.81908379561541,7.92709061125685,7.54923280152733,14.1701029275523,2.50130490360037,8.44971575250787,2.3530965784745,8.08219781523299,2.64830611127996,8.75405948356763,7.36207357310701,11.0216621746482,8.909027253894,5.07299235452053,7.92916293103154,7.65140777178816,10.1056437423046,7.57940089548334,2.97874223007315,1.38714546490401
"南港區 聯成里",2.63112074843041,13.0110097697022,7.97446044619503,4.28401912189851,4.39692012081286,8.31664953920406,3.60472211686545,3.98831567258024,9.73451530744764,10.1800129937553,3.73079748575884,3.09510726575893,8.8370195893581,6.24256540624931,5.92827338878915,7.25757730367834,7.97446044619503,8.53983188623975,0.273112781390358,6.96593976312694,3.90380153838365,4.13140808609569,14.8896622237642,9.25190563684751,5.50398224478468,9.76481636412537,7.7427313570681,6.02886347576514,1.80866379746859,7.76067956997749,6.77975754279064,2.89514451198064,2.36092961041033,7.3679551146511,2.87410732379239,7.01222950440079,10.8616661528145,4.95687311469936,0.877361691413442,8.37157036693518,8.27931843275611,3.67883457175232,2.99546401908419,4.06106133316187,7.73042387290714,5.43458633033522,6.4418428420169,4.02808639832796,1.75855311557681,8.69886404950222,9.49836777358925,7.22543564830133,7.67428555024775,7.67498782306038,6.6795360723022,6.65614836709329,5.06511439825654,8.30774517623155,7.93778903898655,7.25831007330554,7.39876144988971,6.58756789154861,7.12851228798213,6.61286846433635,5.1269607467488,5.83600371525174,5.73399015077604,4.45019061086492,3.97819986133193,2.73114502073995,2.91106949689241,3.33439905475409,3.08326099871095,2.28882191693541,2.35349148853174,3.3369803601267,2.19792730799104,0.617718915690068,0.375691880639516,0.43730487808853,2.31337501951189,3.06041210102409,4.29965142062935,4.00663116822254,2.939585486965,4.48895005768808,3.62736666487065,3.47910630997402,10.0332782958391,8.26817151421624,12.0262779469418,8.30480668453477,7.10093065443314,14.9137974235913,13.1922931768204,13.1111587869965,13.2034139552702,13.2982804670432,7.83756030544765,5.08870732472636,4.14224743327243,8.13881770875474,3.31876425768891,8.69346004240585,7.49205807197969,5.53525307006367,2.00961264841137,0.653831169511237,7.37076311171643,2.86521617579511,7.57578249758126,7.21869855363695,13.0306928208806,2.75870733515245,8.23775552848124,2.21400463236198,7.72923139408789,2.81462109887243,7.95957776379075,7.01076118955366,9.79551300367308,7.78631803312382,3.72606767014846,7.48442582773172,7.24682272806082,8.97335627751271,7.22929985603264,3.20672109366576,0.509271797792703
"南港區 舊莊里",6.56212464512889,17.7783676194513,12.8851608454219,8.81132600067662,9.14134423820033,12.8999196198114,7.40366512581673,9.08584306484094,14.1445516862751,15.0590564818655,5.87177102729114,8.11881333580316,13.9133618040222,8.53379795488389,9.43930276074808,11.9636529157804,12.8851608454219,13.4362755765841,5.2934215753045,12.0137295772835,8.43034970318684,9.06972553928139,20.0084413760043,14.3772527070553,9.3667221883357,14.0333382800559,12.8467233107694,11.1586202457342,4.19090779449297,12.1868898441654,7.97540896387514,7.80422045220741,6.60762344130347,12.5024407615611,7.07438758416963,12.0074396800776,15.8741909328162,9.38490663335815,5.9944953377264,13.2127948688155,13.394700489119,8.30820905741994,7.08417565615998,9.01607289787569,12.8270100761667,9.23284861088366,8.51560281423499,8.99906621107322,3.95153211535732,13.2845389980413,13.9800286027601,11.2062396899586,12.2990185891626,12.2646680339699,11.7885544848539,11.7513957689612,10.2078792263783,13.2171152982193,13.0889238582775,12.1944695459359,10.0282668472063,7.4357254232405,9.59217237463714,10.0612437728127,8.80082911954729,9.90383084942869,10.3160257852058,9.44557050415596,9.08833031900282,7.88061574559293,7.93656310590736,7.44992529914422,6.990793775654,6.55882971407127,6.69880404123948,6.91241763808426,4.30900617872008,5.02854416161279,5.44679158915734,5.28414056296859,4.17813101297029,2.15896989649796,8.89330063177902,7.69269161874373,6.08147410248674,7.51505258685135,7.19243341006097,4.96673852091523,15.1813579154259,13.2766630630561,17.161890224618,13.3854041061476,11.69227190878,19.936653506522,18.0887144137108,17.9221724637926,18.0238435674683,18.1045192898213,12.8608894076353,10.2261101722289,6.85768444860757,13.0287397567909,8.46951721873486,12.992589254926,12.2348063617808,9.97770778775672,6.24228050858261,4.60456923225055,9.86784912146333,7.3053358168057,12.4353736494273,12.056622588524,17.9465300740339,6.93865569144882,12.9331878368634,6.86148383305042,12.5904509560225,7.10925801740524,13.1079400985617,11.8707286079246,14.5426475358479,12.783727005729,8.10058538535044,12.4348566882363,12.1598246222794,13.9412197656964,12.0878736772071,7.39780940030755,5.54160265608214
"南港區 中研里",3.96296632721187,15.1404225681469,10.58013268413,6.70789185873439,6.92274831751372,10.8109302985029,5.60625313194653,6.62148164363168,12.1680686215828,12.4068838250963,3.67310031511312,5.71455891117149,11.2711482232255,7.54344072297745,7.87474776419073,9.79274635121434,10.58013268413,10.7823365712003,2.8253991475495,9.59764165847587,6.31886377490471,6.73042435606092,17.3777411852174,11.7551844283902,7.62143579184835,12.1394059546174,10.373536037382,8.65328151476742,1.57572685469067,10.1860647044679,7.51313304199472,5.1527829277245,3.97242445756733,9.98794497221524,5.06994894844228,9.63603998639169,13.2209337449305,7.34605499452594,3.50827965635967,10.9581859754228,10.7678671068406,5.66138421186323,5.13171267829133,6.66513669354521,10.3623234256014,7.5162249147651,7.63450251516894,6.63700993942933,1.31104253652924,11.1963637070616,11.9594668283787,9.44037189942832,10.1807569573814,10.1675636468914,9.31003720622231,9.28860571662189,7.68192101637677,10.9138147849332,10.5345384306328,9.86901448580574,8.93137630881765,7.11825185123083,8.56345977091038,8.54783249797047,7.13166437302029,8.06650924986641,8.20570846791188,7.06797155926775,6.61058754347433,5.30763441010308,5.53000794101498,5.50569580403008,5.11549190978516,4.48900497753232,4.60549389407546,5.18472149192934,1.79764155256454,2.40531252228675,2.97327447331502,2.86565007568437,1.70497133083815,0.503141739901594,6.2533151706655,5.18439063804795,3.6028776076236,5.17090989196721,4.69000037922319,2.87562123666529,12.5839984355065,10.6242472580891,14.5453247631732,10.7449391557296,9.06759080208184,17.2831874241902,15.4366980394187,15.2785454219777,15.3791538227972,15.4616318390747,10.2102570386344,7.71007182413758,4.56489903255548,10.7391659303847,5.8963149282129,11.0724662597324,10.0420715915854,7.94128557012905,4.16213527905693,2.20975221293763,8.83267082868241,5.20068700348369,10.1655333324101,9.8002744167797,15.2932232856592,4.93522944480113,10.7743036683592,4.64000721218446,10.3199828400371,5.06324861638717,10.5633619708573,9.59860899561171,11.9033404937437,10.1307486991186,5.47840261047154,10.0991988568429,9.85127582206598,11.2864650669499,9.817524918178,5.41524327810682,3.08831849977769
"南港區 九如里",5.23936784745682,15.8019617492086,9.73106818900888,5.57465631965428,5.97438017689851,9.61482197436951,4.07851487530612,6.2132694064123,10.8220077421939,12.9461854587595,5.63127730643685,5.19248679626034,11.4764058163826,5.40952803306635,6.11088485604983,8.72379669302805,9.73106818900888,11.3081367154368,2.80853366677875,8.99120602407869,5.20642665083806,6.01970305403854,17.4189905085862,11.8022119903776,6.02740081853412,10.6983925162637,9.89567451990213,8.29865592571037,3.23504728127872,8.87617018335019,5.2299660596191,5.71275887441165,5.06659947245968,9.63295177570047,3.82843972986951,8.9301919140578,13.5496194113081,6.10783202047477,3.41472148238719,10.0156438390668,10.8622433372906,6.50423960761952,3.8129493931528,5.981381802079,9.86244753294399,5.89303292965054,5.45719942733247,5.97844572506407,2.94376084938351,9.99721012475,10.6682438776578,7.86644531507231,9.02984974269184,8.986495636896,8.86495129014854,8.80214538988725,7.41827782317292,10.0582248106129,10.2998878527806,9.06692245649657,6.86163078174609,4.82044266328817,6.45752216991257,6.74445746598908,5.46138483599873,6.57039868480346,7.0605465204182,6.43009935087976,6.24003729127486,5.33139318895741,5.02339134796571,4.16629619000377,3.69224199224776,3.37554498127471,3.52463869117186,3.58058093279675,3.64668820644444,3.10946105814972,2.93929992420065,2.69937197200283,3.63241597808257,2.22956972795181,7.12565227304999,6.61339073367284,5.22788805012196,6.87461918012458,6.16790982026695,4.97478970167129,12.4899258099629,10.9777413075558,14.5247678189029,10.9438287240592,9.92902682278939,17.5738914039368,15.9388427253678,15.8897531018463,15.9788016198695,16.0777882177119,10.5395902479181,7.41394895129892,6.36813192967647,9.86015995659798,5.88277073694685,9.66257449401397,9.00527827228116,6.69310590123569,3.08672528407021,2.17895703914075,6.73213672660099,4.11109851422038,9.25694786153339,8.87188297041234,15.7687114799658,3.69691369988387,9.67942595653209,3.78725396227079,9.41092439365659,3.88525780779649,10.2942713309707,8.70042612419519,12.6004441753218,10.5079516020858,6.5169966964434,9.31417356651898,9.01702978168747,11.7042013080855,8.91362561873817,4.13163764169408,2.97079422350785
"南港區 仁福里",3.86010144982284,14.3246792143718,8.68312257339482,4.66936527593074,4.95186893515394,8.78085899001902,3.49621738774495,4.926495057719,10.101298912185,11.4766491830859,4.56826877286836,3.93389747525702,10.0534722705291,5.61956855692651,5.77510762643778,7.80051957263383,8.68312257339482,9.83732013335517,1.32678014270019,7.8170112283159,4.2818742819109,4.864790965627,16.0475722706844,10.4156108903884,5.51145652602009,10.0527020340298,8.67164151504391,7.01516380449477,2.22796262837533,8.12212686430034,5.86647196933386,4.22760576286592,3.6449068314214,8.35932037330549,2.98272217815385,7.80280733353767,12.1094595084653,5.28457268725571,1.96331386099152,9.02189009891349,9.46079910750134,5.02580492693431,3.0329522927393,4.81233472119872,8.64735020807837,5.40630711131825,5.75753821630755,4.79696831759702,2.00001251841858,9.16682726636627,9.90593727554596,7.33271216533184,8.16228131601807,8.1394044705923,7.62071662366002,7.57428858021554,6.0945760768,9.01560131944512,8.98796676054814,7.989711279615,6.93634874960014,5.58509151823238,6.59950605285173,6.45204976742611,5.02431787892888,5.96274939046905,6.17730891220963,5.24526604772246,4.93942576217653,3.9015602965831,3.75444942829713,3.40780179692657,3.00696738327277,2.41798385258265,2.54592327281135,3.08057468086038,2.68066549243969,1.7002787183084,1.46252730011682,1.23121648167095,2.72519542683492,2.36561772766203,5.64666578680152,5.24551997442329,3.98310687264983,5.61077818895796,4.82703530969706,4.07644818743439,11.1437604092876,9.52748524323112,13.1638577210491,9.52035242537911,8.44460114353491,16.1470267769966,14.4771919351946,14.4165811770398,14.5067468978561,14.6043322905086,9.09171097061784,6.10125693166965,5.17166211313799,8.82942727841439,4.46925943392222,8.98933027586023,8.06316768443101,5.88162247248578,2.09141543597588,0.707853123670913,6.86134793000258,3.15224398477313,8.23953466696873,7.86354647460007,14.3102177974922,2.84655680219392,8.77771217075231,2.66117381748059,8.39467083902266,2.98909786828469,8.99392408431385,7.67359965910539,11.1186781919539,9.0529076121281,5.05999444230698,8.22956346452664,7.95673551299631,10.2466751903092,7.89144321836769,3.32502584324405,1.50666025065545
"南港區 重陽里",1.69147036812602,12.8149721201252,8.93503337928096,5.55657498999142,5.56937598110759,9.46552721882319,5.03677445268213,4.83887690334919,10.9309524630761,10.0894558273633,2.30060801859419,4.1185397310603,9.02543607299611,7.67333743368175,7.35021818112957,8.36678391700945,8.93503337928096,8.47009367978283,1.71057910607408,7.80122178003858,5.19196550267867,5.18217079982476,15.1496985636772,9.55817708211783,6.89438020192546,11.0059261877541,8.46629898019748,6.72078534919906,0.80867767392405,8.97977455512432,8.13201476361857,2.90167616549443,1.64986970712807,8.01456134993181,4.28302933273443,7.91164145785501,10.9335725632427,6.23956502067441,2.05943423320543,9.37805942290773,8.5637236710208,3.33776474040932,4.41491224248124,5.09998449192953,8.46961978953094,6.83456082244179,7.86286806653418,5.05316087195916,1.01915746788449,9.84072259388273,10.6716706090445,8.56845133254543,8.8156278764143,8.83208979721296,7.41278147648039,7.41955380451507,5.73238806819977,9.26361084215923,8.48129307913625,8.21086189442982,8.84327985949262,7.89433656385469,8.57043919372179,8.03287143146862,6.54503102324751,7.1862210997796,6.93800018396695,5.42952939244825,4.80076592172978,3.33805425810031,3.94630791638658,4.74012531908131,4.51716170981741,3.71032054548587,3.76115126891555,4.78111725539147,0.958424854677479,0.826900056630313,1.76610806409987,1.8819070539324,1.11388787368663,2.82845488293397,3.92785853057826,3.02340277926154,1.63815526896588,3.27639814485171,2.56197197794849,2.05634380712963,10.4348337713224,8.34380329162443,12.3515382353223,8.50562281428183,6.74549412803169,14.9926258694497,13.1188225143243,12.9539636140819,13.0549401438772,13.1368449754255,7.93852776325589,5.78004867436012,2.82541371220782,9.11325125723212,3.89706565422054,9.93896212285539,8.5764455714607,6.79663344232372,3.44491551888469,1.73867146477574,8.81394442948753,4.22782854307687,8.58356240213628,8.24911523666496,12.9781831825032,4.17451353933229,9.3343666577015,3.5555914089412,8.7328645415727,4.21061736999902,8.52800206761745,8.03003672933462,9.57792110002957,7.84807835856624,3.16176133901272,8.41929659699846,8.21964921935635,8.98928691720814,8.24486439357808,4.60524189771887,1.89361758047535
"內湖區 西湖里",2.55786280397634,8.78687889826696,6.82290338912003,5.43547473670044,4.99745005612831,8.000785645505,6.17260396273566,3.4550911182853,9.53529320939255,6.05532332336613,4.22296177085118,3.70876747094603,5.18348586069972,9.18394975504531,7.89368137837744,6.88139074722769,6.82290338912003,4.44651631929592,4.35994562602987,5.45087002589765,5.2689559912086,4.29571775908293,11.2841867040163,5.84779062679883,7.18473450348426,9.82179515656946,5.69978368386345,4.15987634004935,4.82487140806885,7.89324081276876,10.2457008571153,1.48382794342414,2.41398059289886,5.10389594873804,5.40359979796728,5.74453678019661,6.95787617930885,5.97520037501813,3.87002264313159,7.37163779650765,4.86644559008634,0.700501436175894,5.58331790384234,4.2077012656736,5.74501832836126,7.22172200104727,9.48372236154489,4.13377066808761,5.05671731633876,8.30505871550919,9.19289144477184,8.23833106836997,7.39928678301802,7.48108079602176,4.82878152719232,4.92112720422134,3.38624036638586,7.09658382210833,5.27185561150007,6.17177773320943,9.84380433871913,10.2373240472448,9.75827754790225,8.45736057868418,7.1727877098246,7.118106434834,6.12375505970865,4.18998795439576,3.35107311065116,2.49655897019729,3.68901998040198,5.68044455094532,5.82265071392047,5.15574578327174,5.07585358565381,6.26512460248835,4.78735864304467,4.13730617445498,4.24541697197518,4.49597666952917,4.93973166120227,6.86259051848885,0.270814114166681,2.18614180074792,3.33471645378271,3.13266278371412,2.48246965837138,4.88733059549596,6.83387282972155,4.40831078402397,8.59168909123412,4.69682367622868,2.7820826760926,10.99897483445,9.0834282057719,8.91900886171773,9.01906805044898,9.10257219429145,4.03826487604067,3.48773758387709,3.53624027983147,7.02637630009467,2.39821340489672,8.87496970818007,6.96158898959296,6.28996999501187,5.13984559909053,4.97166381909759,9.92733710527807,5.06381990230852,6.6816545143808,6.47842610068248,8.94593124326128,5.39215693799463,7.66967111640019,4.60765121622705,6.79574911460049,5.26092455996696,5.36993542574864,6.25363148243639,5.55024546025347,3.91345150060914,1.07517837675318,6.29018166458917,6.24849767312743,4.99991283079506,6.42073546901759,5.53203811143535,4.24614596990441
"內湖區 西康里",3.67614606168923,7.63509745600741,6.60597932570499,5.96824105230695,5.44791805744895,7.96422112764459,6.9412267435909,3.86778913063155,9.46713106973822,4.9086065437169,5.21377378150913,4.3738325951824,4.17944568109371,9.91445191223419,8.44577583190442,6.89250135870386,6.60597932570499,3.31225187392279,5.45324425254806,5.22323036122298,5.86690291889712,4.73552769855397,10.2229576212643,4.91321484039857,7.70663767807616,9.81419117889115,5.26737938959327,3.9620161504243,5.97472363059816,7.98659170162107,11.0791716929517,2.54616048142798,3.55995493075052,4.64083577417528,6.21849390261099,5.5720228242528,5.85135082160692,6.42624255029213,4.91949878162711,7.16852355844902,3.96661897298259,1.85212587448835,6.39484628449473,4.65786256329197,5.32939580735565,7.76589523330339,10.2304271530569,4.58606722353556,6.20885209211578,8.23185728597372,9.10761554436044,8.54533533779272,7.40676742181191,7.50669427648784,4.54803893327039,4.6718621883431,3.41353208877741,6.84453076661168,4.64211780760016,6.02136692837847,10.4420683008318,11.1163626773297,10.4024145287411,8.95786057296876,7.77741162459242,7.55031840239206,6.4040216881754,4.52995199198062,3.76105350091341,3.3172398339825,4.39653469670383,6.4403376966255,6.64484012267534,6.04660131616626,5.95023065504224,7.09605331635452,5.92595123103431,5.2786382278992,5.33107887551187,5.57911647785307,6.07645637691171,8.01549235514883,1.28470655644874,3.06041735593706,4.40298735069333,3.91162347721777,3.44802168273503,5.94044410660026,5.94073438098198,3.34964009204369,7.59459547808224,3.72649466407263,1.69408419591899,9.87502374111608,7.93467841646909,7.76602404123995,7.86609045859549,7.94962867751387,3.01585066025983,3.5216900639531,4.42171921678563,6.80893248520847,3.0410990638497,8.93628393186228,6.92268817248113,6.65026865759619,6.07205865787172,6.08584823730355,10.5500433119195,5.84975737740333,6.55318678986232,6.41100616644754,7.79986941729452,6.22606879719224,7.57803622128286,5.47538703835677,6.64762492132986,6.0729562995282,4.76219056003782,6.19839858541432,4.39921849744551,2.86475651871201,2.1362137494943,6.09665370651513,6.119657694724,3.89257448100136,6.33699604131849,6.29962376920717,5.32038845031756
"內湖區 西安里",3.34325398889631,7.88877763493903,7.30973180365071,6.42808310646186,5.94500530199601,8.63626295085429,7.2641621539184,4.369929258279,10.1483665997302,5.28189008204335,4.69884813092354,4.75338049541134,4.78460778502792,10.2674470151164,8.90257560322576,7.55067144265395,7.30973180365071,3.75466209510723,5.44746962862197,5.92541507156348,6.292038250305,5.23318170290956,10.7481885479105,5.55540500523031,8.17738218925227,10.4822880178095,5.99090687838013,4.65387543346922,5.71147093531131,8.6251600137135,11.3576242854924,2.60313370609461,3.30734290455207,5.36513631479284,6.50673794604197,6.26604463087814,6.32934858578622,6.92732252839953,4.98219791387225,7.87112784242012,4.63147928732126,1.71156674036148,6.68591881086621,5.15026934660245,6.05209576692453,8.2253948926122,10.5726743873236,5.07697356284762,5.96592224293295,8.91242094972894,9.79194113461599,9.11328562914245,8.06711730619826,8.16266410297054,5.25585723084862,5.37557608490549,4.04786880312154,7.55365026370202,5.36343818502039,6.71263602267608,10.8768105398324,11.3568384386388,10.8105813547131,9.44186331798768,8.20438460223803,8.06348229736727,6.97616013428376,5.06871624221516,4.26318789999502,3.58958507178071,4.75082117711978,6.76829302160286,6.92833654922881,6.27411748606337,6.19145502045376,7.37349199340904,5.61145443876295,5.1572132759869,5.33886455334986,5.59020327068486,5.75472546593512,7.77988092369996,1.09149671106519,2.51189545699974,3.97745441266737,3.29113006373445,2.94704537524834,5.47747590468391,6.59729180852373,3.91699409165201,8.18571666924882,4.35848897194254,1.79291252683135,10.3019727770493,8.27860976944932,8.04908364523609,8.15509418763394,8.22819792961429,3.62154708003728,4.15537497064014,3.84567191606171,7.51312071782513,3.41932044777736,9.58558451350492,7.59305372556948,7.19177281975689,6.26267956203337,6.03650821998603,10.9709702057407,6.1581978103839,7.24163677898733,7.08648400079155,8.1601436729393,6.49993535778449,8.26130329866564,5.72128921228532,7.33997622943715,6.36303861924789,5.48491110143466,6.87053720379794,4.66317790079912,3.45033705953785,1.799380291269,6.79566345041463,6.8070923844375,4.38681506489494,7.01581465425543,6.6219694676058,5.34647974840246
"內湖區 港墘里",1.73529369624506,9.65988173824288,7.11982908735924,5.17996299828789,4.82648025168696,8.14984968050049,5.68760788583124,3.39120828944781,9.69047346957802,6.92714825143803,3.52967557168293,3.39568761522033,5.98528921104803,8.7015992518026,7.57733749230579,7.01255185412908,7.11982908735924,5.31346807591148,3.5615178443815,5.78380966405929,4.95986313700785,4.16102308662961,12.104204616757,6.60832061125188,6.90364643375115,9.92926767458712,6.16260591893483,4.51565317882505,3.95308709937081,7.94623328810314,9.66689490035174,0.863848604941401,1.5495834716752,5.59915610017611,4.88768959063305,6.03215412857268,7.80859446144371,5.77683424157779,3.13036154529106,7.65017452910526,5.61668379467797,0.181156579577233,5.06735720242058,4.06805507639622,6.19609902215503,6.92107382384738,8.98519042662592,3.99578313667264,4.1828840288757,8.47722398340126,9.36403665374505,8.1197896607431,7.52438563649465,7.59134924361823,5.2148408117101,5.28349238049744,3.6303281533765,7.41364048894304,5.86499111562157,6.43422692794896,9.46998507175281,9.61822414888513,9.34623978462189,8.178020532126,6.82064967456772,6.91353274500495,6.06275426878009,4.14494834942737,3.29705844666191,2.10617830724232,3.33470698792109,5.21212200933162,5.29234405052711,4.56870750728431,4.50703582042275,5.71997811378247,3.92712077995227,3.27987035348361,3.4571354388033,3.70859210012491,4.08125879358605,5.98831528324689,0.802401574367744,1.74165040513515,2.56721543219928,2.71357652121347,1.885447422607,4.11821223886055,7.56452732140186,5.24112590347421,9.37678943890031,5.48488769807504,3.63144635249144,11.8572437385868,9.95594825165665,9.79316385265404,9.8933110732336,9.97664538176281,4.85665180267159,3.72018747306739,2.97885485504038,7.32031760390294,2.21942023470296,8.94003046928521,7.12831379708454,6.16029281745204,4.51056278237414,4.145232095081,9.53228788540965,4.58337589492393,6.91841516681061,6.67504705164912,9.81708441070933,4.85782325011849,7.86377212568863,4.05571380929093,7.04450242715236,4.7506285798115,5.9481742712272,6.4460465813542,6.42288432412911,4.74451610013628,0.575013800780899,6.5805274475594,6.49401932342845,5.85380834186835,6.63034504334285,5.05927815761775,3.47160034279508
